barcode	x	y
cell_19427	1747.9368724588371	8167.353379086286
cell_19428	3235.3989294411645	9386.603102866911
cell_19429	1375.3502437792852	8523.624634018617
cell_19430	1884.8330528597155	8142.392884309947
cell_19431	2534.396710556353	11087.586969864798
cell_19432	2733.802431894096	8239.395449298245
cell_19433	3596.5917239620494	9007.497576392416
cell_19434	1499.7348548089167	10551.792140196609
cell_19435	2626.2392667150475	9362.863812744316
cell_19436	3812.151785667151	8575.741074127844
cell_19437	2147.213133536329	8513.08533295823
cell_19438	1648.6230679795726	8098.409222541206
cell_19439	2670.0239866305924	8286.660337830428
cell_19440	1021.4442032970082	8232.734157863166
cell_19441	3700.22106034558	9155.18860533743
cell_19442	1866.1256920481705	8738.28691051668
cell_19443	1924.0868857815842	8626.441632288135
cell_19444	1565.6013463637353	9634.437430328175
cell_19445	3571.456267690521	8947.419758620177
cell_19446	2640.4624962783682	9026.520457448549
cell_19447	2330.8679486252686	9863.883575658454
cell_19448	3521.943848356186	8990.452248721043
cell_19449	3094.542972221392	9770.702963155585
cell_19450	3206.8694616671064	9531.406994630755
cell_19451	3418.752799482621	9806.32124148332
cell_19452	2644.0083980283644	9644.53799137552
cell_19454	1269.6679707695153	8085.301991423546
cell_19455	1484.8606574479234	8295.434984659765
cell_19456	2681.451085446912	8258.273377306743
cell_19457	1096.3844495544697	8263.95614015355
cell_19458	1283.403130391355	8147.496371901387
cell_19459	2486.4302446965203	8257.401200083834
cell_19460	3086.234478302048	9920.924174022093
cell_19461	3783.7528121927235	8640.639782614471
cell_19462	3911.5485846937536	10204.987155402421
cell_19463	1524.4897179324948	8348.450909630605
cell_19464	3629.7217977432697	8915.104187360013
cell_19465	1318.492166190186	8161.777511677681
cell_19466	1496.271446321702	8341.770329524901
cell_19467	3420.4933374769876	10951.281138170008
cell_19468	1563.4718627147897	10444.71595293299
cell_19469	1816.5701928609758	10097.26583651751
cell_19470	1343.920157935097	8310.083467937113
cell_19471	1182.8333325047436	8265.053233571138
cell_19472	3554.7795896617454	8966.92956948937
cell_19473	2454.635693557454	8785.30903117873
cell_19474	2931.0678832639537	8220.180906852871
cell_19475	1945.2480671644864	8330.541647986944
cell_19476	2109.530421114655	8450.754133954817
cell_19477	1001.5872280289813	8087.735494426056
cell_19478	1905.5663753008519	8134.961218803529
cell_19479	1559.4810701523666	8126.461466544456
cell_19480	3584.851342187519	9437.218261520426
cell_19481	2607.3751645981233	8271.20300824198
cell_19482	3099.0950737198186	9488.502562369404
cell_19483	3066.7384251693147	8943.11473181895
cell_19484	1629.063787299141	8485.456352248008
cell_19485	2737.838063361858	9092.202681992336
cell_19486	2732.437092901826	8410.044133239395
cell_19487	1450.8323899425939	8278.231785055805
cell_19488	3522.9149503552662	8858.906199149827
cell_19489	2894.1006529776464	8424.601805358056
cell_19490	1929.417345629097	8991.359973848568
cell_19491	2085.4694986180352	8487.179600737047
cell_19492	3231.516906873238	11278.49253817144
cell_19493	3167.332632068197	10134.232642516916
cell_19494	2400.999207499269	9300.588556059172
cell_19495	1267.6617460147454	8254.328125278926
cell_19496	1798.0077924452821	8182.768087319275
cell_19497	2682.6445900376257	8402.427489129317
cell_19498	3032.282650970512	8399.200041629563
cell_19499	3886.5593044096654	11110.084969079
cell_19500	2026.2682267165746	8422.86713708418
cell_19501	2776.3619301533213	8309.224825667234
cell_19502	3034.659031794693	11166.227386581086
cell_19503	3492.1931295703976	10041.907308585893
cell_19504	2248.587641961225	9172.17201095892
cell_19505	3253.0780603333424	9520.328466733112
cell_19506	3633.047797754964	9164.227325246155
cell_19507	3775.1398914954125	10304.68601867587
cell_19508	3476.601064668658	8731.627187916543
cell_19509	3136.183194980006	9008.972631033992
cell_19510	2679.0465023140655	8273.497719171424
cell_19511	2967.4163654773465	9048.85739907677
cell_19512	1294.82953442869	8187.488184262956
cell_19513	2287.7418431366823	9613.954094931383
cell_19514	2637.7537821752876	9054.724551633737
cell_19515	2725.6235995072007	9065.755346771437
cell_19516	2619.1905997510703	9102.76203680715
cell_19517	1484.7049314956773	8330.553140596967
cell_19519	1833.7816174567033	8657.666447273163
cell_19520	1815.890225384047	8185.945350348945
cell_19521	1239.9627475805444	8241.437903682176
cell_19522	3719.464536596618	10244.218742658772
cell_19523	3091.710462427641	9277.251832720145
cell_19525	2620.847674699119	8984.170449245454
cell_19526	1119.294496104549	8116.894571500377
cell_19527	2241.6972240037417	8724.934228679444
cell_19528	1906.3150364757305	8224.648336573775
cell_19529	1773.885981953085	8297.799910757014
cell_19530	1216.6821015508594	8396.657859191182
cell_19531	2938.268466679985	8521.88024833941
cell_19532	1844.9581514247764	8248.445227772072
cell_19533	3267.584988381824	9090.299734132102
cell_19534	1375.812922282306	8774.699580123952
cell_19535	2103.712804318667	8757.125913272344
cell_19536	2205.3278408852843	9104.104051376937
cell_19537	1906.2133158223885	8579.648721284135
cell_19538	1483.830708688899	10527.411438900812
cell_19539	2921.3628900901635	8183.851231080777
cell_19540	3769.1936852452145	9396.078613789008
cell_19541	3634.808635089365	9226.613623260904
cell_19542	2636.4021512861004	10345.175832537607
cell_19543	1643.6222175046228	8308.943002635731
cell_19544	2932.3865702605412	8560.78755689792
cell_19545	2686.3574772883876	9171.660967403403
cell_19546	3763.320372480997	8810.575597612546
cell_19547	2916.4813343322294	8253.405071010255
cell_19548	2346.063246873339	8903.206993093125
cell_19549	1837.3618453011657	8351.618002553862
cell_19550	3336.9912357766357	9796.808201715032
cell_19551	3728.048567881192	10285.505846213457
cell_19552	3330.666605488947	11124.496075345189
cell_19553	2567.0972861678165	11107.302720973063
cell_19554	3655.778855452085	9622.933400508975
cell_19555	2948.6834979301416	9588.078004214436
cell_19556	2207.4734696027604	9870.379214087738
cell_19557	3830.3004121632043	9390.130928110046
cell_19558	2772.3173138837433	9123.80658500191
cell_19559	2683.793821060053	9467.526557553036
cell_19560	2028.9401409557424	8249.884735838943
cell_19561	1774.2237308355056	8260.830964373556
cell_19562	1921.3809643958507	8199.654518603069
cell_19563	3310.341740048163	9847.829694444634
cell_19564	1454.4238796866177	8405.071681057541
cell_19565	3894.697051469241	8815.597904303913
cell_19566	3187.3704934280104	9346.02979100569
cell_19567	2966.4032898645905	8296.815541378699
cell_19568	3710.0329428135824	8495.728774093279
cell_19569	2362.7289288055244	9087.43198114689
cell_19570	1507.0941115778617	8347.23088731668
cell_19571	2627.395257401084	10886.73588834399
cell_19572	2095.0176582241843	8507.386024660213
cell_19573	3208.0311446104092	9193.526430211836
cell_19574	2325.6434750741582	8402.240292131622
cell_19575	2521.8611075123636	8091.48659991207
cell_19576	2728.041668137655	10717.651211726721
cell_19577	2789.282935257194	9335.97701709272
cell_19578	2731.5858279337017	8100.148733779277
cell_19579	3537.272334612181	8234.81872865503
cell_19580	1389.7525383733825	8103.924737121568
cell_19581	1182.2077163913657	9296.547778554343
cell_19582	1881.8507553157801	8844.247507099253
cell_19583	2029.5857106599933	8319.363407196735
cell_19584	3849.158859947346	9697.448410352024
cell_19585	1533.1998280581718	10909.514983848982
cell_19586	1534.6584656084658	8210.140229475062
cell_19587	1200.4078989751577	8126.981737564177
cell_19588	1631.2048450282293	8157.438406882512
cell_19589	2857.158602913169	8225.56262592432
cell_19590	3717.1904677845287	8562.19357081146
cell_19591	3135.8466776797522	10766.322910048793
cell_19592	2005.6108727492444	9031.276702855916
cell_19593	1749.3753450380066	8323.532696975813
cell_19594	2967.8162722507477	9182.977044435665
cell_19595	1297.886942513369	8091.195669786094
cell_19596	2445.34338367842	9636.209725615063
cell_19597	1424.8012147768557	10397.24551538895
cell_19598	3489.780001237547	9061.955001397571
cell_19599	1838.8303100446647	8314.677575011685
cell_19600	2712.61352488398	8207.287821685431
cell_19601	1451.7852447229595	8086.258753188168
cell_19602	1318.9243425722448	8336.346751049103
cell_19603	1881.701191187555	9575.650384760089
cell_19604	2225.481650447428	8704.564058165548
cell_19605	2714.6873722699866	9145.908807853211
cell_19606	1434.1811055614362	9200.393070624212
cell_19607	3679.051720617275	9163.793097816335
cell_19608	2756.266461717904	8338.37395317837
cell_19609	1430.8140976659242	8268.284211524602
cell_19610	1195.5710546246332	8248.862615217784
cell_19611	1449.2195772850062	8220.689918366133
cell_19612	1834.6701951341543	8257.23952561136
cell_19613	1815.400616809711	8212.652450775953
cell_19615	1367.3772197499466	8329.580629563272
cell_19616	1997.596531379909	9148.722921018407
cell_19617	3398.7416767328036	9319.768777238347
cell_19618	2148.84236025112	9221.519608072518
cell_19620	707.9066122134445	8766.803049916303
cell_19621	1902.0153824869576	8620.892213251931
cell_19622	2569.2028477631957	8213.56743670121
cell_19623	2192.8510427926326	8687.045454712817
cell_19624	1539.828024968496	9632.054853605183
cell_19625	2312.8203999949446	9595.216048108376
cell_19626	2401.3918652697566	10483.316069476188
cell_19627	3706.3702249692274	8913.861579760625
cell_19628	1507.8006864634015	8191.727814387492
cell_19629	1037.5537089904994	8221.758056816585
cell_19630	2013.6736535557823	8183.285445110799
cell_19631	1744.8816554576852	9754.955051592566
cell_19632	2355.553650787187	8514.017347312703
cell_19633	2978.1628040279948	8650.593521381916
cell_19634	2731.073340333829	10685.97034414938
cell_19635	2441.412256158712	8844.919190441069
cell_19636	1771.1391409111352	8166.824064197848
cell_19637	2905.227739185762	8287.845300247822
cell_19638	3706.390633109164	9611.835387405745
cell_19639	3283.4099624671835	11204.875799034411
cell_19640	2002.0371612907256	8274.50963953245
cell_19641	2587.079795451219	10020.769169365774
cell_19642	1371.7913254291122	8290.584944509865
cell_19643	3791.0325533445634	10707.296094024181
cell_19645	1484.4128216024646	9157.899871122927
cell_19646	3747.3144024387134	8359.481805311087
cell_19647	2304.980288757735	10143.551410454444
cell_19648	3031.8328735209607	9028.336528490107
cell_19649	1357.6755881288452	8380.171226927254
cell_19650	2893.033626492629	8270.091399058685
cell_19651	1556.6267929211185	9653.886558325243
cell_19652	1619.630436765549	8661.913606469487
cell_19653	3199.952509228464	10853.81107879378
cell_19654	2696.0281984424223	8982.224688506078
cell_19655	2741.4553307870037	8379.946089387797
cell_19656	1467.1844627480339	8220.957635508963
cell_19657	1263.3541479173878	8315.51041466354
cell_19658	1689.8555793555252	8118.129325557518
cell_19659	2929.192428759947	8345.64803695913
cell_19660	2557.0249730577525	8181.823859765602
cell_19661	3592.0861596953414	8110.674958930267
cell_19662	1871.3859341075304	8264.384686392985
cell_19663	2043.688037166086	8277.69968160519
cell_19664	1462.7628554608054	8135.4878108609555
cell_19665	2967.653823688789	8273.807898781795
cell_19666	2453.4085738265285	8860.585305499606
cell_19667	3534.6916725494525	8607.014837304214
cell_19668	2276.7731826845006	8979.992184627541
cell_19669	1917.4821729103792	8121.688519418068
cell_19670	1678.6671705055542	9553.186710608343
cell_19671	1126.6031924946774	8155.606246086235
cell_19672	2710.783518748217	9017.33622977984
cell_19673	3341.1280363976252	8516.98716300553
cell_19674	1716.0064982183058	9963.365767510673
cell_19675	2562.484504720515	8152.4925241021
cell_19677	1620.3331889998653	8138.739620499203
cell_19678	2185.986195071348	8443.115891806972
cell_19679	3232.31563918801	8401.172509073142
cell_19680	2394.7177438397275	8389.624804258425
cell_19681	3042.0161752479453	8640.25104984373
cell_19682	2598.791049514214	8196.268284002908
cell_19683	1847.3272632910882	8854.192538921288
cell_19684	3852.4636459745493	8683.534611979047
cell_19686	2663.6561142906216	9339.6376321796
cell_19687	3981.2949171025707	8751.331361735152
cell_19688	3317.6789472764417	8791.5531499744
cell_19689	1270.6579007496725	8171.276504140295
cell_19690	3718.7645436721186	8310.815040921349
cell_19691	1970.9417378228281	8402.113434609702
cell_19692	2553.4161980061763	8266.234130237242
cell_19693	1530.4596970105777	8262.542030039125
cell_19694	1419.5039851414665	11166.13992216959
cell_19695	2960.33570487881	9207.61138364807
cell_19697	1459.9937775124215	8253.87457135436
cell_19698	2898.9928398721877	8389.52159106631
cell_19699	977.2272616661894	8119.0331875059655
cell_19700	1233.899525155103	8108.19343235017
cell_19701	3091.0069514519564	8814.636864568
cell_19702	994.773922739944	8108.151144677703
cell_19703	2293.7119224078965	9157.270828691488
cell_19704	1886.1884875000005	8225.767253571428
cell_19705	1921.4155279189804	9101.08219825422
cell_19706	3388.3187669726717	10896.248678781016
cell_19707	2790.7025938923143	8344.43392956515
cell_19708	3668.3816939122394	9719.733025258396
cell_19709	2670.771897019272	8669.300365083978
cell_19710	3841.040140029872	8148.621516167143
cell_19711	1850.330715759031	8301.61221069785
cell_19712	2313.293883982798	8580.842365178893
cell_19713	3478.121832890841	8945.729235503268
cell_19714	1643.5140062877983	11280.737364797598
cell_19715	3051.283750838302	8331.149711936634
cell_19716	2752.1869628774766	8270.20629784574
cell_19718	2955.003587982998	8116.4570182524585
cell_19719	1717.4179598626315	8274.762765614938
cell_19720	1709.435846801694	8552.177569208498
cell_19721	2295.886351121997	8267.421155812415
cell_19722	3109.794584979977	8864.746555801778
cell_19723	3837.991829468792	8857.732210820719
cell_19724	1640.4625918915706	8390.292073186709
cell_19725	2235.3162837023324	8480.984793706448
cell_19726	1809.6808885705682	10822.152024806308
cell_19727	1383.4446122201825	8276.202942750135
cell_19728	3340.890743841064	11180.207722337136
cell_19729	2902.2181448642054	8198.437456492466
cell_19730	2737.6896494534776	8334.23146138447
cell_19731	1938.5895826004025	8269.281182228267
cell_19732	2016.0386087620925	8236.26970810282
cell_19733	2986.4172961091604	8626.725369494161
cell_19734	1525.2135699496037	10465.454758500346
cell_19735	1812.4961589430338	8151.320478717354
cell_19736	2777.3928709699417	8253.391235998457
cell_19737	2823.158932917317	8244.400921476863
cell_19738	1353.0192482163307	8194.093263895003
cell_19739	2298.364283052648	9558.472725595508
cell_19740	2786.9178511522755	8392.68172221412
cell_19741	3438.9596981966274	8613.922409977682
cell_19742	2693.2520337297574	9981.786547604648
cell_19743	2963.8969083503553	8858.518139369986
cell_19744	1647.0536296900486	8197.795520663403
cell_19745	3394.113488124295	11069.856682268986
cell_19746	1588.6224431741066	8085.1413136593865
cell_19747	2867.909074103817	9093.397021302542
cell_19748	2550.8460174051697	9006.067395519962
cell_19749	2356.3969773442004	8552.838739574228
cell_19750	1154.872666452866	8155.440323730113
cell_19751	969.1643742025952	8141.43002395224
cell_19752	2329.4830273761677	8887.949402333674
cell_19753	2847.7428448619494	8720.463731804186
cell_19754	3341.3038152546874	10145.328341625249
cell_19755	3204.587237496523	9009.899661531363
cell_19756	1603.5550772548036	8227.261321372838
cell_19757	1868.8410330049044	8285.130709583354
cell_19758	2177.342160693219	9393.66598065834
cell_19759	1174.915672373047	8230.371517090322
cell_19760	1833.0920221659173	8366.5071728976
cell_19761	1733.730414813103	9812.56061586458
cell_19762	3620.211515651613	9588.484822744484
cell_19763	2993.72750420814	8236.979743846709
cell_19764	3304.647885593233	11137.341083728306
cell_19765	3816.6146966987967	9432.045865168204
cell_19766	2943.3266213375373	8229.659710287742
cell_19767	1561.0529660199845	8235.910374619421
cell_19768	1833.0178948580074	8735.399567033362
cell_19769	2075.5841566954045	8175.820579406887
cell_19770	1327.1125437781436	8097.204813808876
cell_19771	1490.437835041182	8168.324237965979
cell_19772	3910.1230781120757	9084.743769598725
cell_19773	1841.7212484369857	8491.18983942086
cell_19774	2379.2306055774725	8937.395813829895
cell_19775	1359.416576814683	10532.805773428114
cell_19776	2729.443318120353	9023.999445571335
cell_19777	3907.1669933542635	8980.825338754958
cell_19778	2623.2295978193	8963.748825437433
cell_19779	1664.052852767695	8376.216917725349
cell_19780	3639.5506386754632	10270.77991700022
cell_19781	1320.3655112299382	8185.27607354769
cell_19782	3333.6432381121167	8928.258893202494
cell_19783	2763.5196969696967	8112.386230728337
cell_19784	1670.0925797701482	8319.81024728151
cell_19785	3688.5456416040106	8998.531993316627
cell_19786	1262.3268856862776	8269.24091128189
cell_19787	3702.1829361415494	9054.902018187206
cell_19788	1707.55421254573	8133.210372683737
cell_19789	1988.2928006968002	8228.139415141939
cell_19790	3802.0074420956294	8762.647215305728
cell_19791	1733.4004886400114	8111.359046973638
cell_19792	2487.9437084319065	8977.786341710185
cell_19793	1686.9623764700357	8203.003046876835
cell_19794	3722.427261231466	11146.82516231335
cell_19795	1906.1491112340018	8195.588514509926
cell_19796	1463.121390274168	8233.858135687136
cell_19797	3569.5903245068057	8924.565665661383
cell_19798	2709.469660928739	8521.050774555344
cell_19799	3780.946700542238	8433.542924426736
cell_19800	3633.0795274330926	8222.662816236447
cell_19801	3701.6231191709953	8698.953161876585
cell_19802	1870.5956929226097	8309.145008097303
cell_19803	2890.2790889635253	9196.815498138458
cell_19805	1393.397877557749	11016.265560249201
cell_19806	2889.869294637383	8960.407848162331
cell_19807	2413.4600629587485	10208.048685210519
cell_19808	3880.4209908450175	8969.111506740885
cell_19809	3189.237776342699	9538.82862727371
cell_19810	2213.169770026025	8484.278467619954
cell_19811	1347.2034781598718	8182.70969560517
cell_19812	2937.4339629391147	10196.612021201903
cell_19813	1317.8886391902545	8270.305801063481
cell_19814	2265.4556996808346	8389.62422543434
cell_19815	2668.9795215022855	9164.291527352501
cell_19816	2715.8802404571175	8328.930570428478
cell_19817	3176.669300139848	9553.431362231466
cell_19818	3074.3349958944286	8601.922393483219
cell_19819	1700.6324802079919	11189.182602505956
cell_19820	2186.0774684376647	8633.206839601966
cell_19821	2642.783953148679	9246.870536965002
cell_19822	2331.064379756388	8629.707514099451
cell_19823	1881.7285756240817	8245.23911894273
cell_19824	3603.059288543427	9916.13870706801
cell_19825	1577.6749708266666	10272.703855582413
cell_19826	3056.3701169928913	9677.323467302636
cell_19827	3579.672544439361	8720.04872789387
cell_19828	2745.250363124688	9122.734360295342
cell_19829	2137.6885280911756	8915.42559432655
cell_19830	3540.3100948890524	9402.801732498485
cell_19831	2966.0340240937217	9007.51953410314
cell_19832	2365.9269784403546	8606.12800811443
cell_19833	3807.7491323657555	10776.422211244326
cell_19834	3053.5083419324696	8791.82366157221
cell_19835	3904.2057735663116	9139.614096833699
cell_19836	2538.1512482837034	9433.541511289091
cell_19837	1561.1087396549087	9274.172709726676
cell_19838	2215.616832758874	8898.631541375753
cell_19839	3942.5311896664134	8845.501499772377
cell_19840	3076.1979507459037	10806.159948415663
cell_19841	1811.7885138496429	10494.84220157423
cell_19842	2915.7739024950847	8472.569811840083
cell_19843	1867.5433192178639	8213.92077982182
cell_19844	2339.828664498043	9496.067835403957
cell_19845	1897.2833175248102	8542.184850007787
cell_19846	2367.01573627773	9273.27493662525
cell_19847	949.1243423936667	8111.764490283976
cell_19848	3120.3885608884216	10494.875921157938
cell_19849	1794.2339809391683	9670.381967543259
cell_19850	3506.2113281683883	9131.110100182656
cell_19851	3767.476439134528	8524.929153857047
cell_19852	1242.4314241085376	8124.191649930826
cell_19853	3731.2837257676265	9948.290088139996
cell_19854	1931.8905336473829	9159.882992874393
cell_19855	2548.482473551388	9167.413398331513
cell_19856	2660.68199066053	11065.289509072543
cell_19858	2112.2781131020993	8275.735296086721
cell_19859	1956.6434169561437	8088.9736071636935
cell_19860	2994.0379559272274	8293.146960793845
cell_19861	2641.6991927271924	8299.867302468576
cell_19862	3106.780825618549	8896.236836899712
cell_19863	1691.5322367582999	11244.893984730572
cell_19864	1438.404726193431	9121.573211723678
cell_19865	2052.493685893124	8409.929610729916
cell_19866	2171.7306061758118	8966.754082879232
cell_19867	2397.0757571355693	8766.32094384219
cell_19868	1404.8933481665556	8243.729319694476
cell_19869	1391.5523976384134	8359.091418628224
cell_19870	1931.9284143795471	8646.503049030012
cell_19871	1617.6646796434502	8216.908185375489
cell_19872	2700.1782255552926	9077.495005792733
cell_19873	1782.1536374474736	8312.043688458905
cell_19874	2758.497438634747	9100.355701933706
cell_19875	3161.717592777545	10814.792095003988
cell_19876	1239.457219423484	8167.473238056117
cell_19877	2236.55298462499	8598.414990712557
cell_19878	2862.1825106360047	8342.715984393993
cell_19879	1855.6929792807107	8206.179595620695
cell_19880	3735.0806861955816	9469.695932351635
cell_19881	2920.151496052518	8522.071265541495
cell_19882	3641.859582475563	8985.518250606156
cell_19883	2760.3016500092763	8248.009902475618
cell_19884	3877.0718578277847	9184.163690713896
cell_19885	2570.809988057106	9167.971212128785
cell_19886	3151.1568357875603	8507.98512171955
cell_19887	2054.878852778815	8269.945566485425
cell_19888	2208.3486882812463	9367.955674951645
cell_19889	2649.557873842484	9108.236496255322
cell_19890	3128.084598965744	8418.80524901954
cell_19891	2106.4799855922606	8895.945632396832
cell_19892	3531.6778724478763	11204.849940600729
cell_19893	1268.8154337250312	8130.79731108602
cell_19894	2055.082119112039	9007.134089492254
cell_19895	3632.478916192347	9192.559330099079
cell_19896	2270.1380793609555	9481.886064099484
cell_19897	1574.6332659777147	8148.806446894907
cell_19898	1531.3644057102838	8162.920213407658
cell_19899	1228.7700101520024	8202.119223163254
cell_19900	2265.3227749920275	9592.987417489167
cell_19901	2382.0436960419074	8823.666707141856
cell_19902	3128.970009305174	8920.482404040404
cell_19903	1088.773334082809	8236.658305436198
cell_19904	1894.6666461186605	8304.028441121027
cell_19905	2496.0596659499165	8181.650299957409
cell_19906	2212.2848308943294	8536.645564178509
cell_19907	3247.022110520314	11249.557845238589
cell_19908	2143.181094996855	8809.270575929153
cell_19909	2392.495904930055	9157.60685925121
cell_19910	1685.2945254241793	8885.879324902928
cell_19911	3506.7199296197	8912.591330346435
cell_19912	2699.746529551851	9140.330149864087
cell_19913	2120.490583764813	8780.678009741014
cell_19914	3794.6916418930587	9524.44777147343
cell_19915	1770.3923037654586	8953.099181186904
cell_19916	1844.7662468710887	8221.980181476845
cell_19917	1848.8024796055954	8281.264710261497
cell_19918	2736.644953241637	8210.965723791112
cell_19919	2555.653507648967	8121.898125804832
cell_19920	1734.0260267266608	8086.822472198785
cell_19921	2675.6858319005796	9368.800724069091
cell_19922	2730.786606459705	9038.42864973346
cell_19923	2335.0461233481883	9939.293883891192
cell_19924	1122.660111512334	8125.987714273856
cell_19925	3290.897722725753	8544.309491658241
cell_19926	3116.710852875489	8285.275664782246
cell_19927	3170.1178002479974	11073.930416572637
cell_19928	3360.542475477967	8631.186899281838
cell_19929	3360.4738541961333	9225.41318128241
cell_19930	1763.0210176191624	11045.220571549695
cell_19931	1231.9157208728168	8291.578899458222
cell_19932	3106.385720739945	8398.009576046363
cell_19933	2179.383094725642	8736.569982386562
cell_19934	1693.215803015327	8129.174653676596
cell_19935	2466.2590458115938	8160.244291448278
cell_19936	1980.1737513226187	8540.57975288893
cell_19937	1563.882940376125	8286.727767415117
cell_19938	2525.797762977603	9033.874705839002
cell_19939	1765.2992935625475	8277.538941132403
cell_19940	3108.48414236806	8720.271135331617
cell_19941	1829.4825535768186	8213.835400945769
cell_19942	2412.2795487520766	8882.421415724937
cell_19943	2161.2840956340947	8747.717568331906
cell_19944	2130.166675375636	8548.782695935373
cell_19945	3056.6911609576746	9065.396843650024
cell_19946	1260.2077413251313	8334.046760937876
cell_19947	1526.4618180933717	8179.388984558506
cell_19948	1673.6137500771706	9949.241418320904
cell_19949	2675.087923250564	8149.507347316279
cell_19950	2046.979488574153	8203.621716525977
cell_19951	2383.7358844454156	8989.275921788287
cell_19952	3213.5157411368914	9758.111854986333
cell_19953	3545.0427821794156	8409.468342165375
cell_19954	1186.8340497740912	8287.603497061555
cell_19955	2568.813948613873	9412.035457758726
cell_19956	2028.1532654222042	8752.304081993208
cell_19957	1277.3355449049275	8135.7749005419255
cell_19958	3088.135160945124	8447.647818620475
cell_19959	1978.5692992084519	8429.008419894877
cell_19960	2828.0031475432147	8369.567190690077
cell_19961	2692.161194761026	8216.943192561243
cell_19962	3514.662927748287	8954.950132319153
cell_19963	2987.9575434271032	8719.13273114699
cell_19964	2934.3796108361494	8130.53957550088
cell_19965	1180.9286812583352	8251.454881933003
cell_19966	3610.3398936735116	8515.134759765859
cell_19967	2174.4317359598876	9418.278099895695
cell_19968	2688.2632536692645	9095.69646540409
cell_19969	2691.505116542127	11003.168469304408
cell_19970	2562.001347819483	11138.213250624294
cell_19971	3813.2215847513003	9280.94903310049
cell_19972	3760.8770112229545	8918.136439199352
cell_19973	2731.2912855317636	8148.795872599594
cell_19974	1903.3951754248965	8936.104698069268
cell_19975	3763.3787247938603	9469.365060351243
cell_19976	3696.1604390668563	9035.212535770845
cell_19977	1649.3417735077771	9172.384663128456
cell_19978	2764.6438727328273	8136.82169958059
cell_19979	2925.133967931406	8584.698854693084
cell_19980	3187.7748655957766	8333.079339355727
cell_19981	3261.126086087006	8168.06159577036
cell_19982	3749.0378022949394	9005.86889489309
cell_19983	2698.913697637218	8638.103302562735
cell_19984	2321.9290239798574	9393.227793917682
cell_19985	1938.1693169749128	8510.24703320515
cell_19986	1651.441703532294	8143.284319063499
cell_19987	1605.9203297689985	8110.984685875986
cell_19988	3372.880560688018	8941.911785025708
cell_19989	2781.4444132423337	8532.527063217129
cell_19990	3903.749603052396	8538.706651330476
cell_19991	1847.9554635715674	8149.950064481239
cell_19992	3057.0348944154994	9560.950943038888
cell_19993	1431.3460406923964	8534.85930381514
cell_19994	1360.8055988660526	8342.631598049953
cell_19995	2321.4462540548793	8611.776433648609
cell_19996	1590.5822383645607	8110.272618186041
cell_19997	2926.377704997574	8453.474626664512
cell_19998	3588.135341570172	9467.73597653762
cell_19999	2200.4680633078647	8385.072775608356
cell_20000	2141.075223889443	8783.45881069251
cell_20001	1391.2422752606028	8196.67755632887
cell_20002	3051.427676146234	9765.91248395672
cell_20003	3246.3381113072032	8359.52339144994
cell_20004	3612.129088025261	11261.459223318163
cell_20005	2938.414559052457	8937.68923154751
cell_20006	1769.8736239068162	8115.618935107429
cell_20007	1485.3266679153915	11133.172905436812
cell_20008	2708.0121711238853	9113.928005498627
cell_20009	2491.864964797399	9016.339384115463
cell_20010	2662.0629230890686	8212.79995658095
cell_20011	2342.3554614984205	8743.975501208572
cell_20012	3557.2826216517738	8111.573753160893
cell_20013	3470.7712009069455	11278.840028390776
cell_20014	1780.697469803047	8547.621517733498
cell_20015	2902.849237551554	8568.445573622988
cell_20016	2852.202455191856	8433.308449535638
cell_20017	1668.2121970911653	8187.251282138755
cell_20018	1802.7119478041323	9040.941771693075
cell_20019	263.1668068742934	9317.818189773227
cell_20020	1702.7697073950965	8214.734092976532
cell_20021	3362.7034980262138	11088.256977688057
cell_20022	1977.4516779933087	8608.496216951457
cell_20023	2756.3657693362243	8153.441069484948
cell_20024	2107.954128440367	8430.562676487056
cell_20025	1347.2116116712386	8092.893618226076
cell_20026	1841.772750894913	8601.799921739417
cell_20027	1515.6506723507584	8144.003141280523
cell_20028	2418.911602699082	8105.743671968056
cell_20029	1773.1125298031432	8184.164777365841
cell_20030	1739.2255693609504	8653.28956417054
cell_20031	1669.5612116513018	8453.612968832542
cell_20032	2889.6148204331967	8298.494850058598
cell_20033	3909.917895717204	9011.639787412483
cell_20034	2971.220452425373	8102.876927305439
cell_20035	3129.878389380054	8558.504044379855
cell_20036	1060.0744768731067	8141.33474382398
cell_20037	3470.3152501858585	8242.042311637253
cell_20038	1135.1997781401979	8104.215282614126
cell_20039	1283.7941645120754	8121.371748212183
cell_20040	2917.729147192892	8321.836177466199
cell_20041	2971.0048046711863	8602.74659613831
cell_20042	3763.5114076061855	9597.040151641895
cell_20043	3841.48551223443	9478.556383346115
cell_20044	2261.9669266935757	10474.174564228158
cell_20045	2471.470367846927	8404.30015514439
cell_20046	2779.785819914558	8098.720238486457
cell_20047	1858.9985898568434	8627.830458021397
cell_20049	3295.218255756876	8445.078545587186
cell_20050	1939.249165536052	9938.631676001476
cell_20051	2730.288745031995	8593.505270048736
cell_20052	3102.4804430268896	8646.915481772056
cell_20053	3258.812646590106	11001.723072600918
cell_20054	2915.3107165603365	9853.62119668136
cell_20055	3892.225377124908	8850.977865301365
cell_20056	2281.475897321202	8961.756253051191
